startcong,district,statename,pop_density
94,4,Arkansas,116447.23682492127
94,1,Arkansas,138749.73726873237
95,2,Arkansas,286601.15795871516
95,3,Arkansas,127306.28871575855
95,4,Arkansas,118747.47700134538
95,1,Arkansas,141490.52982711382
96,2,Arkansas,292868.378035234
96,3,Arkansas,130090.14532746644
96,4,Arkansas,121344.17471603499
96,1,Arkansas,144584.5588097096
97,2,Arkansas,298607.4784032121
97,3,Arkansas,132639.4147498872
97,4,Arkansas,123722.05655646029
97,1,Arkansas,147417.86331405907
63,10,New Jersey,8076707.039651291
63,11,New Jersey,47092470.71046042
63,12,New Jersey,81831221.8344677
63,1,New Jersey,912567.4561201935
63,2,New Jersey,383259.90695847635
63,3,New Jersey,563565.4478741336
63,4,New Jersey,836965.2733749468
63,5,New Jersey,1381450.309611008
63,6,New Jersey,635232.0761379742
63,7,New Jersey,12038644.6244
63,8,New Jersey,21091229.9232101
63,9,New Jersey,78496555.71464384
64,10,New Jersey,8352590.239226317
64,11,New Jersey,48701049.730562635
64,12,New Jersey,84626402.98861803
64,1,New Jersey,943738.8268764305
64,2,New Jersey,396351.2533303879
64,3,New Jersey,582815.6494929559
64,4,New Jersey,865554.2337542545
64,5,New Jersey,1428637.725175093
64,6,New Jersey,656930.2579312804
64,7,New Jersey,12449859.217330134
64,8,New Jersey,21811661.649360582
64,9,New Jersey,81177831.73962025
65,10,New Jersey,8578713.114638308
65,11,New Jersey,50019493.60069762
65,12,New Jersey,86917424.6994272
65,1,New Jersey,969287.8998058126
65,2,New Jersey,407081.3481284437
65,3,New Jersey,598593.7430811626
65,4,New Jersey,888986.6788468398
65,5,New Jersey,1467314.0712050356
65,6,New Jersey,674714.7959744543
65,7,New Jersey,12786904.120056972
65,8,New Jersey,22402151.007560406
65,9,New Jersey,83375493.08860725
66,10,New Jersey,8682221.234683622
66,11,New Jersey,50623013.461898275
66,12,New Jersey,87966143.67505844
66,1,New Jersey,980983.030176867
66,2,New Jersey,411993.06676120544
66,3,New Jersey,605816.1915054482
66,4,New Jersey,899712.9193263995
66,5,New Jersey,1485018.2325398293
66,6,New Jersey,682855.6976650474
66,7,New Jersey,12941186.981481526
66,8,New Jersey,22672448.487471126
66,9,New Jersey,84381476.20427139
67,10,New Jersey,9016504.280480038
67,11,New Jersey,52572101.68137775
67,12,New Jersey,91353017.79860584
67,1,New Jersey,1018752.8573142047
67,2,New Jersey,427855.63159124815
67,3,New Jersey,629141.3379415039
67,4,New Jersey,934353.6831223448
67,5,New Jersey,1542194.4325488259
67,6,New Jersey,709147.0206208633
67,7,New Jersey,13439448.80682054
67,8,New Jersey,23545383.52692597
67,9,New Jersey,87630333.39322203
68,10,New Jersey,9299697.844873674
68,11,New Jersey,54223304.8971346
68,12,New Jersey,94222265.7824958
68,1,New Jersey,1050750.2083855725
68,2,New Jersey,441293.8730190851
68,3,New Jersey,648901.6322259257
68,4,New Jersey,963700.1949961961
68,5,New Jersey,1590632.222268177
68,6,New Jersey,731420.161763104
68,7,New Jersey,13861559.781616936
68,8,New Jersey,24284905.283760358
68,9,New Jersey,90382657.98495482
69,10,New Jersey,9622184.620167337
69,11,New Jersey,56103613.16453504
69,12,New Jersey,97489622.97623613
69,1,New Jersey,1087187.2036507677
69,2,New Jersey,456596.67537252104
69,3,New Jersey,671403.6745879457
69,4,New Jersey,997118.5461532188
69,5,New Jersey,1645790.7730720849
69,6,New Jersey,756783.7094058668
69,7,New Jersey,14342238.808944484
69,8,New Jersey,25127035.955520723
69,9,New Jersey,93516868.62300314
70,10,New Jersey,9888514.50208168
70,11,New Jersey,57656490.11077043
70,12,New Jersey,100188012.25061312
70,1,New Jersey,1117279.1683133682
70,2,New Jersey,469234.6929781664
70,3,New Jersey,689987.2778369503
70,4,New Jersey,1024717.5244657935
70,5,New Jersey,1691344.1769559921
70,6,New Jersey,777730.5238681794
70,7,New Jersey,14739213.811935754
70,8,New Jersey,25822520.482482016
70,9,New Jersey,96105297.0891502
71,10,New Jersey,10115468.100768514
71,11,New Jersey,58979777.639502525
71,12,New Jersey,102487450.64661998
71,1,New Jersey,1142922.102642197
71,2,New Jersey,480004.207668941
71,3,New Jersey,705823.3365007932
71,4,New Jersey,1048236.0549554862
71,5,New Jersey,1730162.6109581243
71,6,New Jersey,795580.3982010048
71,7,New Jersey,15077496.939874668
71,8,New Jersey,26415179.16235047
71,9,New Jersey,98311032.13890497
72,10,New Jersey,10304262.259680824
72,11,New Jersey,60080570.74184437
72,12,New Jersey,104400266.92473423
72,1,New Jersey,1164253.494815163
72,2,New Jersey,488962.9617036992
72,3,New Jersey,718996.7578222667
72,4,New Jersey,1067800.235511979
72,5,New Jersey,1762454.2055401434
72,6,New Jersey,810429.0370014246
72,7,New Jersey,15358901.945051868
72,8,New Jersey,26908189.617506273
72,9,New Jersey,100145900.12915206
108,0,South Dakota,29537.739674639437
109,0,South Dakota,30088.430469761795
110,0,South Dakota,30670.271171948356
111,0,South Dakota,31234.366704453765
112,0,South Dakota,31725.16116292435
73,0,Florida,21295.70932215088
73,1,Florida,75097.92100532571
73,2,Florida,103133.6773297842
73,3,Florida,108731.83231697518
73,4,Florida,67802.23825463216
74,0,Florida,21579.15786961735
74,1,Florida,76097.48370148677
74,2,Florida,104506.39943975383
74,3,Florida,110179.06656812815
74,4,Florida,68704.69450333109
63,1,North Carolina,152971.52974112143
63,10,North Carolina,150920.35232528817
63,2,North Carolina,216754.74844778716
63,3,North Carolina,145283.09078339578
63,4,North Carolina,235810.15854949233
63,5,North Carolina,168183.09568724627
63,6,North Carolina,171551.03309209214
63,7,North Carolina,132088.9303504068
63,8,North Carolina,240028.82582768818
63,9,North Carolina,225435.39154617503
64,1,North Carolina,158196.71308152014
64,10,North Carolina,156075.47179118975
64,2,North Carolina,224158.63139553825
64,3,North Carolina,150245.65333923692
64,4,North Carolina,243864.9339317794
64,5,North Carolina,173927.8738901503
64,6,North Carolina,177410.85290077137
64,7,North Carolina,136600.8083415994
64,8,North Carolina,248227.7019457005
64,9,North Carolina,233135.78686964992
65,1,North Carolina,162479.443901323
65,10,North Carolina,160300.7759725159
65,2,North Carolina,230227.0955279618
65,3,North Carolina,154313.13159187158
65,4,North Carolina,250466.89074917947
65,5,North Carolina,178636.48161923938
65,6,North Carolina,182213.75248500047
65,7,North Carolina,140298.89081435648
65,8,North Carolina,254947.7684296601
65,9,North Carolina,239447.2822236092
66,1,North Carolina,164439.87101428196
66,10,North Carolina,162234.91594677468
66,2,North Carolina,233004.94501694036
66,3,North Carolina,156175.0264863546
66,4,North Carolina,253488.94739667414
66,5,North Carolina,180791.8545914822
66,6,North Carolina,184412.2877098166
66,7,North Carolina,141991.69417991684
66,8,North Carolina,258023.8899722808
66,9,North Carolina,242336.37965602404
67,1,North Carolina,170771.1380307723
67,10,North Carolina,168481.2877416521
67,2,North Carolina,241976.10580638645
67,3,North Carolina,162188.0803028872
67,4,North Carolina,263248.7836322427
67,5,North Carolina,187752.70598819578
67,6,North Carolina,191512.53309076367
67,7,North Carolina,147458.66106837182
67,8,North Carolina,267958.33065246197
67,9,North Carolina,251666.8195180123
68,1,North Carolina,176134.77850274436
68,10,North Carolina,173773.00778358482
68,2,North Carolina,249576.1771610638
68,3,North Carolina,167282.14105352332
68,4,North Carolina,271516.99479701737
68,5,North Carolina,193649.70956955678
68,6,North Carolina,197527.62665528865
68,7,North Carolina,152090.09499549484
68,8,North Carolina,276374.46094041865
68,9,North Carolina,259571.2602460237
69,1,North Carolina,182242.62605692315
69,10,North Carolina,179798.95592168477
69,2,North Carolina,258230.7612029698
69,3,North Carolina,173083.00460118227
69,4,North Carolina,280932.42329266283
69,5,North Carolina,200364.92456012394
69,6,North Carolina,204377.3166574846
69,7,North Carolina,157364.14207824395
69,8,North Carolina,285958.3323918261
69,9,North Carolina,268572.4450234189
70,1,North Carolina,187286.87110037942
70,10,North Carolina,184775.56327118207
70,2,North Carolina,265378.2615734877
70,3,North Carolina,177873.72292518913
70,4,North Carolina,288708.2769137446
70,5,North Carolina,205910.77187072625
70,6,North Carolina,210034.2218988654
70,7,North Carolina,161719.78219861837
70,8,North Carolina,293873.29681047937
70,9,North Carolina,276006.19010232907
71,1,North Carolina,191585.3356851338
71,10,North Carolina,189016.39024523905
71,2,North Carolina,271469.019843062
71,3,North Carolina,181956.14415450505
71,4,North Carolina,295334.4877973364
71,5,North Carolina,210636.67793827635
71,6,North Carolina,214854.76622807697
71,7,North Carolina,165431.45057318575
71,8,North Carolina,300618.05126829626
71,9,North Carolina,282340.87243407656
72,1,North Carolina,195161.06663008724
72,10,North Carolina,192544.17463064773
72,2,North Carolina,276535.6924637908
72,3,North Carolina,185352.1567613726
72,4,North Carolina,300846.583299596
72,5,North Carolina,214567.98136895185
72,6,North Carolina,218864.79566756965
72,7,North Carolina,168519.0478309177
72,8,North Carolina,306228.75870938285
72,9,North Carolina,287610.4563037256
98,33,New York,13801166.439007008
99,33,New York,14045074.163639594
100,33,New York,14302755.310110923
101,33,New York,14570187.863565385
102,33,New York,14933924.86586864
63,0,Utah,9728.260224002512
63,0,Ohio,19744.190422202828
63,10,Ohio,277584.5399043886
63,11,Ohio,243092.1847077464
63,12,Ohio,1506633.2755464453
63,13,Ohio,330968.4294816353
63,14,Ohio,283280.96599771513
63,15,Ohio,307728.4458117103
63,16,Ohio,367695.9336200442
63,17,Ohio,289628.7016391583
63,18,Ohio,524900.5367774393
63,19,Ohio,299103.6082866109
63,1,Ohio,5138813.035100669
63,20,Ohio,733708.0626659077
63,3,Ohio,604351.0517335458
63,4,Ohio,354519.73397470004
63,5,Ohio,312699.31073795847
63,6,Ohio,301059.6953572359
63,7,Ohio,374167.9269972608
63,8,Ohio,290847.45046539005
63,9,Ohio,487337.1798802613
63,21,Ohio,37629931.40221937
63,2,Ohio,3287785.745799802
103,1,Pennsylvania,36213464.00644884
103,2,Pennsylvania,47117761.68781602
103,3,Pennsylvania,36451794.172923714
103,4,Pennsylvania,1615830.9856144325
103,5,Pennsylvania,203036.9708331969
103,6,Pennsylvania,1124267.7601484081
103,7,Pennsylvania,7137230.769637541
103,8,Pennsylvania,3398443.309188801
103,9,Pennsylvania,324439.96558082773
103,10,Pennsylvania,378373.9090872346
103,11,Pennsylvania,895059.7267882635
103,12,Pennsylvania,512048.932617775
103,13,Pennsylvania,5926068.959260725
103,14,Pennsylvania,10933677.557130048
103,15,Pennsylvania,2720574.0590352416
103,16,Pennsylvania,1687738.7084517246
103,17,Pennsylvania,1411366.9466602202
103,18,Pennsylvania,8020842.762443864
103,19,Pennsylvania,1137315.8895486137
103,20,Pennsylvania,1016186.8746889374
103,21,Pennsylvania,755395.7341854603
104,1,Pennsylvania,37099551.343363486
104,2,Pennsylvania,48270660.28840006
104,3,Pennsylvania,37343713.07962357
104,4,Pennsylvania,1655367.8654526132
104,5,Pennsylvania,208004.97082206197
104,6,Pennsylvania,1151776.8497343005
104,7,Pennsylvania,7311867.744561761
104,8,Pennsylvania,3481597.9497102997
104,9,Pennsylvania,332378.50868841336
104,10,Pennsylvania,387632.1322000908
104,11,Pennsylvania,916960.4510478408
104,12,Pennsylvania,524577.9763732266
104,13,Pennsylvania,6071070.6818672335
104,14,Pennsylvania,11201207.70082344
104,15,Pennsylvania,2787142.289636443
104,16,Pennsylvania,1729035.0588178048
104,17,Pennsylvania,1445900.9083644305
104,18,Pennsylvania,8217100.3533199895
104,19,Pennsylvania,1165144.2466376063
104,20,Pennsylvania,1041051.3925224257
104,21,Pennsylvania,773879.0970115593
105,1,Pennsylvania,37986854.57985197
105,2,Pennsylvania,49425140.9101447
105,3,Pennsylvania,38236855.88804664
105,4,Pennsylvania,1694958.9982671582
105,5,Pennsylvania,212979.78795955068
105,6,Pennsylvania,1179323.6876198365
105,7,Pennsylvania,7486744.3584183315
105,8,Pennsylvania,3564866.696017719
105,9,Pennsylvania,340327.9451591916
105,10,Pennsylvania,396903.0595567257
105,11,Pennsylvania,938891.2277415118
105,12,Pennsylvania,537124.2126314127
105,13,Pennsylvania,6216271.37756068
105,14,Pennsylvania,11469104.952559296
105,15,Pennsylvania,2853801.865954762
105,16,Pennsylvania,1770388.0765266167
105,17,Pennsylvania,1480482.2579812878
105,18,Pennsylvania,8413627.251194611
105,19,Pennsylvania,1193010.7901289044
105,20,Pennsylvania,1065950.0297427713
105,21,Pennsylvania,792387.8229277818
106,1,Pennsylvania,38877600.70557723
106,2,Pennsylvania,50584101.11535441
106,3,Pennsylvania,39133464.24425041
106,4,Pennsylvania,1734703.751489512
106,5,Pennsylvania,217973.90824355494
106,6,Pennsylvania,1206977.4119763821
106,7,Pennsylvania,7662299.52362787
106,8,Pennsylvania,3648458.539388953
106,9,Pennsylvania,348308.22681134444
106,10,Pennsylvania,406209.95970676275
106,11,Pennsylvania,960907.0996224063
106,12,Pennsylvania,549719.1304451247
106,13,Pennsylvania,6362035.476938255
106,14,Pennsylvania,11738041.691729251
106,15,Pennsylvania,2920720.0928993803
106,16,Pennsylvania,1811901.5510597967
106,17,Pennsylvania,1515197.7891851077
106,18,Pennsylvania,8610916.707249578
106,19,Pennsylvania,1220985.4606039743
106,20,Pennsylvania,1090945.2779598667
106,21,Pennsylvania,810968.3658853755
107,1,Pennsylvania,39703635.950991854
107,2,Pennsylvania,51658865.237125576
107,3,Pennsylvania,39964935.84111483
107,4,Pennsylvania,1771561.12985334
107,5,Pennsylvania,222605.21592515573
107,6,Pennsylvania,1232622.1499390514
107,7,Pennsylvania,7825100.965912662
107,8,Pennsylvania,3725977.6066738036
107,9,Pennsylvania,355708.7573583019
107,10,Pennsylvania,414840.73263684486
107,11,Pennsylvania,981323.5635361214
107,12,Pennsylvania,561399.0532949215
107,13,Pennsylvania,6497210.113262335
107,14,Pennsylvania,11987440.728026355
107,15,Pennsylvania,2982776.8478158284
107,16,Pennsylvania,1850399.15675649
107,17,Pennsylvania,1547391.308201873
107,18,Pennsylvania,8793873.488697702
107,19,Pennsylvania,1246927.8286074863
107,20,Pennsylvania,1114124.6726256546
107,21,Pennsylvania,828199.0704808243
98,1,Oregon,316379.9311535622
98,3,Oregon,5079031.257506254
98,4,Oregon,115188.51573092245
98,5,Oregon,501158.29389915237
98,2,Oregon,26113.116567450896
99,1,Oregon,321971.3070324138
99,3,Oregon,5168792.870253333
99,4,Oregon,117224.23995031354
99,5,Oregon,510015.2539022002
99,2,Oregon,26574.613128135134
100,1,Oregon,327878.42682119855
100,3,Oregon,5263623.303838923
100,4,Oregon,119374.92112099945
100,5,Oregon,519372.36471643945
100,2,Oregon,27062.170309970286
101,1,Oregon,334009.08927093213
101,3,Oregon,5362042.397925847
101,4,Oregon,121606.99034693705
101,5,Oregon,529083.5759256259
101,2,Oregon,27568.17807917953
102,1,Oregon,342347.4488041852
102,3,Oregon,5495902.938799287
102,4,Oregon,124642.84427978341
102,5,Oregon,542291.8664210635
102,2,Oregon,28256.403004443415
91,10,New Jersey,38325351.99397205
91,11,New Jersey,52140878.60060319
91,12,New Jersey,13174220.266832527
91,13,New Jersey,41024444.22309597
91,14,New Jersey,49388330.05887287
91,15,New Jersey,6153356.795147393
91,1,New Jersey,3348306.5164603977
91,2,New Jersey,1022099.6819620788
91,3,New Jersey,2494883.5784891485
91,4,New Jersey,1077897.3160026988
91,5,New Jersey,2145635.4839858273
91,6,New Jersey,1268817.7163957278
91,7,New Jersey,11687857.248701027
91,8,New Jersey,8525800.294085909
91,9,New Jersey,17464169.41364938
92,10,New Jersey,39267754.41609197
92,11,New Jersey,53422998.33931813
92,12,New Jersey,13498168.16145218
92,13,New Jersey,42033216.056634516
92,14,New Jersey,50602765.92052551
92,15,New Jersey,6304664.951399346
92,1,New Jersey,3430639.802573687
92,2,New Jersey,1047232.6335415078
92,3,New Jersey,2556231.595009524
92,4,New Jersey,1104402.3052212526
92,5,New Jersey,2198395.6537401127
92,6,New Jersey,1300017.3486743323
92,7,New Jersey,11975256.174151216
92,8,New Jersey,8735445.722754668
92,9,New Jersey,17893605.144815646
88,1,North Carolina,263336.17418082047
88,10,North Carolina,601353.038105991
88,11,North Carolina,282450.3584357244
88,2,North Carolina,413956.1371658037
88,3,North Carolina,255805.55835343525
88,4,North Carolina,393824.8983037142
88,5,North Carolina,405544.4199546318
88,6,North Carolina,933028.4993614957
88,7,North Carolina,325454.370266388
88,8,North Carolina,424862.62381029385
88,9,North Carolina,398116.35889468685
89,1,North Carolina,271622.07303754
89,10,North Carolina,620274.6711342959
89,11,North Carolina,291337.6869971076
89,2,North Carolina,426981.3081068797
89,3,North Carolina,263854.5056357323
89,4,North Carolina,406216.6378159688
89,5,North Carolina,418304.91537879524
89,6,North Carolina,962386.3336970005
89,7,North Carolina,335694.82432817196
89,8,North Carolina,438230.96843610774
89,9,North Carolina,410643.1296403639
109,4,Arizona,13564392.368462723
109,6,Arizona,3741895.359628433
109,7,Arizona,119078.90656985687
109,8,Arizona,303729.27825083263
109,3,Arizona,4499805.0285413
109,5,Arizona,1896521.491312469
109,1,Arizona,45314.85595394592
109,2,Arizona,129473.22319853434
110,4,Arizona,13826696.36561977
110,6,Arizona,3814254.967277056
110,7,Arizona,121381.61739699169
110,8,Arizona,309602.7004856575
110,3,Arizona,4586820.857437404
110,5,Arizona,1933195.8335426534
110,1,Arizona,46191.14053230649
110,2,Arizona,131976.93608498416
111,4,Arizona,14081000.528938955
111,6,Arizona,3884407.727740597
111,7,Arizona,123614.09938966962
111,8,Arizona,315296.9931515568
111,3,Arizona,4671182.848877817
111,5,Arizona,1968751.669584849
111,1,Arizona,47040.69989451503
111,2,Arizona,134404.28990986274
112,4,Arizona,14302259.281988658
112,6,Arizona,3945444.5275340616
112,7,Arizona,125556.48277599999
112,8,Arizona,320251.344186603
112,3,Arizona,4744582.469187876
112,5,Arizona,1999687.2226786525
112,1,Arizona,47779.86374724376
112,2,Arizona,136516.22261868336
91,10,Massachusetts,2089028.289892611
91,11,Massachusetts,10373037.845446182
91,12,Massachusetts,1290260.4982907162
91,1,Massachusetts,582314.1329270293
91,2,Massachusetts,2176445.1470374223
91,3,Massachusetts,2444080.997736477
91,4,Massachusetts,2452032.919436701
91,5,Massachusetts,4312791.732207934
91,6,Massachusetts,3695178.5634975443
91,7,Massachusetts,24268445.520261403
91,8,Massachusetts,51983661.19060299
91,9,Massachusetts,72723127.02773945
92,10,Massachusetts,2140396.515305948
92,11,Massachusetts,10628105.97872328
92,12,Massachusetts,1321987.398514518
92,1,Massachusetts,596632.964216339
92,2,Massachusetts,2229962.9119493226
92,3,Massachusetts,2504179.8026342485
92,4,Massachusetts,2512327.258357799
